rep,id,phiS,deltaS,phiL,deltaL,deltaA,GROUP
2,195,1.18086936220579,0.0546844165852312,0.283457009726945,0.00269368026045126,1.239615483942,1
3,195,1.15896556051233,0.0583340502338219,0.296406047881529,0.00434583076389902,1.16918386664711,1
1,196,0.933118679857241,0.0665142785992196,0.296104285707025,0.00562473074290343,1.11202689702359,1
2,196,0.998730102791774,0.0605577035701805,0.278270776754921,0.00300290005605582,1.10346203325443,1
3,196,1.1431838737406,0.0654192369878419,0.307639368028901,0.00140833366971994,1.25222645695209,1
1,197,0.946630614105094,0.0170970493610651,0.325697895398187,0.00257505310501071,0.64281180247118,1
2,197,1.01818798509346,0.0130828229545976,0.315970751140432,0.00369273032465527,0.72746180123341,1
3,197,1.28731163909147,0.0163491663422792,0.271737282419106,0.00347846228988963,0.751849828820666,1
1,198,1.14734479051196,0.0339049050151603,0.263144156845946,0.00286497426458459,0.7076527056708,1
2,198,1.13357083511041,0.0368501744618814,0.30643490657249,0.00382650546865602,0.686473430138905,1
3,198,1.19721534038366,0.032650168225057,0.311017200344617,0.00284832947350262,0.784841314488874,1
1,199,0.867762094864404,0.0968927912344772,0.259804857654029,0.00729080416535574,0.87781291453651,1
2,199,1.09885971547757,0.10517702861911,0.268956613546669,0.00251787330370133,1.02738404340361,1
3,199,1.04415689594312,0.0807246250078281,0.25702218295017,0.00826881230376118,1.075577917097,1
1,200,1.03068152899652,0.0364364776439543,0.315675330021916,0.00588916456079572,1.09678429632296,1
2,200,1.02997680717526,0.0453654093821297,0.315153545715329,0.00302558086595442,1.03059611534791,1
3,200,1.0749772188184,0.0465132623635012,0.299233183009505,0.0057375755960651,1.00100653446402,1
