rep,id,phiS,deltaS,phiL,deltaL,deltaA,eta_phiS,eta_deltaS,eta_phiL,eta_deltaL,eta_deltaA
1,148,-0.0633622000196412,-2.30845594835235,-1.37292172033788,-4.91565773962096,-0.178877771149879,-0.126122349320443,0.66336598459411,-0.151239342702189,0.665221950949289,-0.0409748701086484
1,149,-0.0511329151543869,-3.31807622050621,-1.1459359700481,-6.24822853066164,-0.336168657552822,-0.113893064455189,-0.346254287559752,0.0757464075875864,-0.667348840091395,-0.198265756511591
1,150,-0.0825848924472068,-3.60416218953669,-1.53320097637767,-5.62661284314554,-0.286100308691217,-0.145345041748009,-0.632340256590233,-0.311518598741984,-0.0457331525752886,-0.148197407649986
1,151,0.180962986839898,-3.10326540672207,-1.22102488691635,-6.32250154922144,-0.486878069789963,0.118202837539096,-0.131443473775615,0.000657490719343068,-0.741621858651189,-0.348975168748732
1,152,0.00138197997724765,-2.98210895602457,-1.26737273489816,-5.08886720634529,-0.0808751074246386,-0.0613781693235544,-0.0102870230781078,-0.0456903572624676,0.49201248422496,0.0570277936165924
1,153,0.125406920486857,-2.50212160345975,-1.22040569559279,-5.70095093028752,-0.553479565847694,0.0626467711860546,0.469700329486711,0.00127668204289799,-0.120071239717276,-0.415576664806462
1,154,-0.0429858033461724,-3.44054247807522,-1.24499845090062,-6.26708712062422,-0.0759593737420167,-0.105745952646974,-0.468720545128761,-0.0233160732649271,-0.686207430053972,0.0619435272992144
1,155,0.0272644612572134,-3.78228461561256,-1.36469474265655,-5.67739485861951,-0.0273388784211332,-0.0354956880435887,-0.8104626826661,-0.143012365020863,-0.0965151680492564,0.110564022620098
1,156,0.0952377547078103,-3.4508487992087,-1.16947027132695,-6.28942804110172,-0.0722900991265342,0.0324776054070082,-0.47902686626224,0.0522121063087404,-0.708548350531474,0.0656128019146969
1,157,0.265989863307571,-3.0434623757801,-1.42195376291711,-5.97068633073694,-0.442083009295809,0.203229714006769,-0.0716404428336364,-0.200271385281418,-0.389806640166689,-0.304180108254577
1,158,0.0739264099336983,-2.95648186525679,-1.24726065028103,-5.80101216541526,-0.220961825877508,0.0111662606328963,0.015340067689666,-0.0255782726453431,-0.220132474845009,-0.0830589248362769
1,159,0.216410028765977,-3.70152846260488,-1.28742751871847,-5.84077088088511,0.176655563178224,0.153649879465174,-0.729706529658416,-0.0657451410827752,-0.259891190314856,0.314558464219455
1,160,0.212408976085076,-2.72366763952339,-1.37332629900642,-5.59447257403993,-0.190560270976457,0.149648826784274,0.248154293423068,-0.151643921370731,-0.0135928834696788,-0.0526573699352255
1,161,-0.166220986901664,-3.52244382979305,-1.29103866820291,-5.95932534509825,-0.260284299422255,-0.228981136202466,-0.550621896846595,-0.0693562905672225,-0.378445654528004,-0.122381398381024
1,162,0.0829357387008526,-3.94856454113626,-1.05247812362846,-6.13619771987199,-0.441573437270362,0.0201755894000505,-0.976742608189797,0.169204254007232,-0.555318029301744,-0.303670536229131
1,163,0.30787277134412,-3.13189708997847,-1.25970683595756,-5.50532029468863,-0.241631009006874,0.245112622043318,-0.160075157032006,-0.0380244583218716,0.0755593958816201,-0.103728107965643
1,164,0.123650883751534,-2.53275804202484,-1.34291348369621,-5.00080677454969,0.292925163923472,0.0608907344507316,0.439063890921623,-0.121231106060516,0.580072916020562,0.430828064964703
1,165,0.140425221119354,-3.62218774094519,-1.28791055839705,-5.71510096830973,-0.0148763118100023,0.0776650718185516,-0.650365807998727,-0.0662281807613552,-0.13422127773948,0.123026589231229
1,166,0.200669479198871,-2.98867381596139,-1.2461320745848,-5.78895547008581,0.408987772257231,0.137909329898069,-0.0168518830149282,-0.0244496969491068,-0.208075779515563,0.546890673298462
1,167,-0.234197619059379,-3.09273509371325,-1.42374768344604,-5.60595480358418,0.175150322410425,-0.296957768360181,-0.120913160766793,-0.202065305810348,-0.0250751130139335,0.313053223451657
1,168,0.306022379786767,-3.09884129553402,-1.22079571703188,-5.4114202873417,-0.136804003812467,0.243262230485965,-0.127019362587557,0.000886660603811373,0.169459403228551,0.00109889722876358
1,169,0.131547399146458,-3.08016940935037,-1.13328892314595,-5.46615618250092,-0.186430024711801,0.0687872498456563,-0.108347476403913,0.0883934544897449,0.114723508069334,-0.0485271236705695
1,170,-0.0113273803284637,-2.64336569714423,-1.23271519827862,-5.25105770642919,0.121747632129684,-0.0740875296292658,0.328456235802225,-0.0110328206429242,0.329821984141055,0.259650533170915
1,171,-0.0768812844312415,-2.94480595484988,-1.4062029067198,-5.02632875079445,-0.196025292373188,-0.139641433732044,0.0270159780965842,-0.184520529084108,0.5545509397758,-0.0581223913319573
1,172,0.0758321236077709,-2.63753197188953,-1.32088795872174,-5.66971461936407,0.0491462580385559,0.0130719743069689,0.334289961056932,-0.0992055810860473,-0.0888349287938199,0.187049159079787
1,173,0.0782547340153003,-2.2866546053673,-1.18551643444852,-5.3146065754537,0.128220252741423,0.0154945847144983,0.685167327579163,0.0361659431871699,0.266273115116551,0.266123153782654
1,174,-0.000770959496216056,-2.78712478170894,-1.15831295897933,-5.2767074483193,-0.115751208157719,-0.0635311087970181,0.184697151237524,0.0633694186563611,0.304172242250949,0.0221516928835124
1,175,0.0293056353825386,-2.2245475348163,-1.31001824787434,-4.96955046532741,-0.200119997476839,-0.0334545139182634,0.747274398130162,-0.0883358702386532,0.611329225242841,-0.0622170964356081
1,176,0.0248624837746447,-2.39737785212433,-1.25955445734819,-5.82558580776463,-0.167131020156272,-0.0378976655261573,0.574444080822133,-0.0378720797124972,-0.244706117194381,-0.0292281191150405
1,177,0.0273261163792167,-2.90394535918033,-1.26049090951366,-5.69025991942984,-0.347347025948997,-0.0354340329215853,0.0678765737661267,-0.0388085318779672,-0.109380228859586,-0.209444124907766
1,178,0.176533062795295,-2.69842393791785,-1.04668302583806,-5.85868108417914,-0.0709002454507535,0.113772913494493,0.273397995028605,0.174999351797634,-0.277801393608888,0.0670026555904776
1,179,0.241665065670224,-2.37576499802126,-1.14879273095202,-5.2756836479879,-0.334000397170601,0.178904916369422,0.596056934925198,0.0728896466836697,0.305196042582351,-0.19609749612937
1,180,0.0468535574944845,-3.03212104573962,-1.20681165966323,-5.29391278645101,-0.240179883105657,-0.0159065918063175,-0.0602991127931589,0.0148707179724663,0.286966904119241,-0.102276982064426
1,181,0.113656370291867,-3.29240739512656,-1.10370838884696,-5.43151387776075,-0.08922085725307,0.0508962209910654,-0.320585462180104,0.11797398878873,0.149365812809501,0.048682043788161
1,182,-0.0258779991906478,-3.11298647777154,-1.15092395755482,-5.25044029048791,-0.0804632376879026,-0.0886381484914498,-0.141164544825084,0.0707584200808695,0.330439400082338,0.0574396633533285
1,183,0.0194799802622896,-3.04076120657193,-1.11367347391764,-5.2012014023283,-0.131195519690361,-0.0432801690385125,-0.0689392736254724,0.108008903718054,0.379678288241949,0.00670738135086965
1,184,0.402276951915923,-2.91534080021622,-1.24631988005745,-5.22422396956575,-0.281153471735263,0.339516802615121,0.0564811327302355,-0.0246375024217576,0.356655721004498,-0.143250570694031
1,185,0.144047582489775,-3.50248315340276,-1.29379298250102,-6.18454145855332,0.323979663353808,0.0812874331889726,-0.5306612204563,-0.0721106048653328,-0.603661767983068,0.461882564395039
1,186,-0.000903083176821903,-3.73249234299047,-1.19956380103259,-5.47649842132666,-0.232600999162354,-0.0636632324776239,-0.760670410044009,0.0221185766031033,0.104381269243589,-0.0946980981211232
1,187,0.298740445979165,-2.14867822921825,-1.22119448643516,-6.5132004025409,-0.158159237829308,0.235980296678363,0.823143703728206,0.000487891200526391,-0.932320711970648,-0.0202563367880771
1,188,0.0948428035448195,-2.68179230956304,-1.20605450055372,-6.04114871467946,-0.097881311725968,0.0320826542440174,0.290029623383424,0.0156278770819747,-0.460269024109214,0.040021589315263
1,189,-0.162215209585856,-2.97453901796129,-1.19855292052929,-5.39574393464014,-0.094740162811954,-0.224975358886658,-0.00271708501483481,0.0231294571064047,0.185135755930106,0.0431627382292771
1,190,0.282021919467896,-2.75005068503505,-1.25335792811521,-5.6446879902429,0.0609514905271798,0.219261770167094,0.221771247911412,-0.0316755504795172,-0.0638082996726501,0.198854391568411
1,191,0.0466732765831328,-3.66236327269625,-1.06752766673559,-5.60584450637474,-0.147306932141991,-0.0160868727176692,-0.690541339749787,0.1541547109001,-0.0249648158044868,-0.0094040311007601
1,192,0.0405454431593653,-3.70376024784412,-1.16945714118698,-5.34891737807253,-0.372042126765964,-0.0222147061414367,-0.731938314897656,0.052225236448715,0.231962312497719,-0.234139225724733
1,193,-0.018817750991249,-3.10152875289266,-1.23113518045574,-6.02754238640592,-0.07431496209693,-0.081577900292051,-0.129706819946199,-0.00945280282005223,-0.446662695835674,0.0635879389443011
1,194,-0.0171667674593122,-3.04121258687009,-1.13591411267909,-5.52013795534561,-0.269575082956146,-0.0799269167601142,-0.0693906539236289,0.0857682649565981,0.0607417352246378,-0.131672181914915
1,195,0.121826496487742,-2.87100834707386,-1.26877548353702,-5.50970621095706,0.0729073465824853,0.0590663471869397,0.100813585872594,-0.0470931059013331,0.0711734796131855,0.210810247623716
1,196,-0.0608888830969285,-2.79086020970145,-1.22594349661346,-5.11441104859356,0.105753879173248,-0.123649032397731,0.180961723245013,-0.00426111897777282,0.466468641976688,0.243656780214479
1,197,0.0544145315391062,-4.08359104380911,-1.25912732696796,-5.6531311680094,-0.377587588912488,-0.00834561776169582,-1.11176911086265,-0.0374449493322677,-0.0722514774391501,-0.239684687871257
1,198,0.109680562258818,-3.77843341347389,-1.26727503151922,-6.00560550986657,-0.188042103909443,0.0469204129580162,-0.806611480527433,-0.0455926538835241,-0.424725819296323,-0.0501392028682114
1,199,0.417623775498238,-2.23259409499372,-1.25810766153869,-5.5058305878651,0.130035197270431,0.354863626197436,0.739227837952737,-0.0364252839030024,0.0750491027051456,0.267938098311662
1,200,-0.075129680310908,-3.06792750747688,-1.10748769925195,-5.66084464118727,-0.0214708060082309,-0.13788982961171,-0.0961055745304207,0.114194678383744,-0.079964950617021,0.116432095033
